Word,English translation,Word class,Imageability (level),Imageability,Subjective AoA (level),Subjective AoA,Usage frequency (level),Usage frequency,Usage frequency per million words,No. phonological neighbours (level),No. phonological neighbours,Phonological neighbourhood density (level),Phonological neighbourhood density,Phonological neighbours,No. letters,No. sounds,No. syllables,Derivation?,Compound?,First sound fricative?,Starts in consonant cluster?,Grammatical gender,Mainly used in plural?,Mass noun?,Valency,Transitivity,Multi-word phrase?
et trekkspill,an accordion,noun,high,6.933765521,medium,6.5,low,1114,1.591428571,few,3,low,178,"trekkspillet (<1), trekkspell (<1)",10,8,2,FALSE,TRUE,FALSE,TRUE,neutrum,FALSE,FALSE,,,FALSE
et triks,a trick,noun,low,4.293153202,medium,6.307692308,medium,7012,10.01714286,some,12,medium,5644,"trikk (2), trikset (2), trick (1), riks (<1), trips (<1), driks (<1), trivs (<1), triksa (<1), striks (<1), tricket (<1), trins (<1), briks (<1), trikket (<1), drikks (<1), trikka (<1)",5,5,1,FALSE,FALSE,FALSE,TRUE,neutrum,FALSE,FALSE,,,FALSE
et troll,,noun,medium,6.58,,,medium,4136,5.908571429,some,15,medium,103446,"tross (106), tolv (15), roll (8), toll (4), tropp (4), trollet (1), trill (1), trådt (1), trått (<1), tråkk (<1), trålet (<1), trål (<1), trell (<1), trall (<1), trådd (<1), trolla (<1), tryll (<1), tråla (<1)",5,4,1,FALSE,FALSE,FALSE,TRUE,neutrum,FALSE,FALSE,,,FALSE
et utkast,a draft,noun,low,4.377709178,late,12.54545455,medium,8910,12.72857143,some,4,medium,10097,"utkast (9), utkastet (4), utkant (<1), utkasta (<1)",6,6,2,FALSE,TRUE,FALSE,FALSE,neutrum,FALSE,FALSE,,,FALSE
et utropstegn,an exclamation mark,noun,high,6.754755671,late,7.714285714,low,688,0.982857143,few,2,low,67,"utropstegnet (<1), utropstegna (<1)",10,9,3,FALSE,TRUE,FALSE,FALSE,neutrum,FALSE,FALSE,,,FALSE
et utsnitt,a section,noun,low,3.79982075,late,10.57142857,medium,4028,5.754285714,few,2,low,862,utsnittet (1),7,6,2,FALSE,TRUE,FALSE,FALSE,neutrum,FALSE,FALSE,,,FALSE
et vær,a weather,noun,medium,4.836350083,medium,4.846153846,high,69223,98.89,many,24,high,16996930,"er (17437), var (3531), her (1611), der (1146), vår (345), nær (76), været (37), vern (13), verd (11), lær (11), hær (11), bær (8), skjær (8), gjær (4), svær (4), sær (4), kjær (3), vor (3), verda (2), tær (2), ær (1), pair (<1), væra (<1), vir (<1), merd (<1), kjer (<1), vør (<1), rær (<1), gjerd (<1), vørd (<1), tvær (<1), tjær (<1)",3,3,1,FALSE,FALSE,FALSE,FALSE,neutrum,FALSE,FALSE,,,FALSE
et vann,a water/a lake,noun,medium,6.307774094,medium,4.153846154,high,128364,183.3771429,many,35,high,7605417,"kan (4113), han (2975), man (2015), and (516), land (276), venn (238), mann (176), an (136), vant (121), vannet (54), band (42), van (23), van (23), van (23), vind (21), vart (18), sand (16), sann (12), hand (9), vinn (9), vond (5), hann (5), watt (5), tann (3), rand (3), cand. (2), vang (2), vatn (1), vandt (1), fann (1), vend (1), vald (<1), vand (<1), bann (<1), dann (<1), vagn (<1), vanna (<1), vass (<1), rann (<1), gand (<1), vatt (<1), hvass (<1), kvann (<1), vånd (<1), vakn (<1), svann (<1), vagg (<1), vabb (<1)",4,3,1,FALSE,FALSE,FALSE,FALSE,neutrum,FALSE,FALSE,,,FALSE
et vedskjul,a woodshed,noun,medium,6.535999352,medium,7.6,low,202,0.288571429,few,2,low,91,vedskjulet (<1),8,5,2,FALSE,TRUE,FALSE,FALSE,neutrum,FALSE,FALSE,,,FALSE
et vedtak,,noun,low,4.24,,,high,48497,69.28142857,few,2,medium,11360,"vedtaket (16), vedtaka (<1)",6,5,2,FALSE,TRUE,FALSE,FALSE,neutrum,FALSE,FALSE,,,FALSE
et verk,a work/a piece of art,noun,low,3.846803894,late,10.64285714,medium,25933,37.04714286,some,18,medium,65140,"verre (51), merk (12), verket (11), verv (8), i verk (4), verb (<1), herk (<1), virk (<1), verka (<1), lerk (<1), e-verk (<1), serk (<1), verkt (<1), verg (<1), kverk (<1), verp (<1), vyrk (<1), verj (<1)",4,4,1,FALSE,FALSE,FALSE,FALSE,neutrum,FALSE,FALSE,,,FALSE
et verktøy,a tool,noun,medium,6.105807292,medium,5.928571429,medium,25460,36.37142857,few,2,medium,3245,"verktøyet (4), verkt (<1)",7,6,2,FALSE,TRUE,FALSE,FALSE,neutrum,FALSE,FALSE,,,FALSE
et vers,,noun,medium,5.15,,,medium,7239,10.34142857,some,18,high,820139,"vært (993), verdt (67), vert (25), van (23), verst (19), verd (11), cash (9), tvers (5), pers (4), æsj (3), dash (2), verset (2), bæsj (1), versa (<1), ters (<1), hers (<1), mers (<1), avers (<1), veidd (<1)",4,3,1,FALSE,FALSE,FALSE,FALSE,neutrum,FALSE,FALSE,,,FALSE
et vesen,a creature/a being,noun,medium,4.656549364,late,8.333333333,medium,10878,15.54,some,8,medium,2946,"veden (1), vesenet (1), veven (<1), visen (<1), veen (<1), pesen (<1), v-en (<1), vesena (<1), hveset (<1), vesel (<1)",5,5,2,FALSE,FALSE,FALSE,FALSE,neutrum,FALSE,FALSE,,,FALSE
et vindu,a window,noun,medium,6.41033692,early,3.066666667,medium,30471,43.53,some,4,medium,11848,"vinduet (16), vinde (<1), vinda (<1), vindua (<1)",5,5,2,FALSE,FALSE,FALSE,FALSE,neutrum,FALSE,FALSE,,,FALSE
et virke,a business/a wooden material,noun,low,3.612704443,late,12.42857143,medium,26799,38.28428571,some,14,medium,173905,"virker (155), kirke (50), virket (33), virka (2), pirke (1), virre (1), vinke (1), hviske (<1), viske (<1), lirke (<1), verke (<1), dirke (<1), vikke (<1), åvirke (<1), vyrke (<1)",5,5,2,FALSE,FALSE,FALSE,FALSE,neutrum,FALSE,FALSE,,,FALSE
et yrke,a profession,noun,medium,4.545386613,late,7.933333333,medium,13154,18.79142857,some,8,medium,13108,"dyrke (6), yrker (5), yrket (4), orke (1), ynke (<1), yrken (<1), yrka (<1), vyrke (<1)",4,4,2,FALSE,FALSE,FALSE,FALSE,neutrum,FALSE,FALSE,,,FALSE
evidens,,noun,low,2.68,,,low,394,0.562857143,few,1,low,123,evident (<1),7,7,3,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,FALSE
fæl,dreadful,adjective,low,3.987012142,medium,4.9,medium,8149,11.64142857,many,27,high,700970,"del (593), feil (216), hel (46), el (30), fugl (21), sjel (14), tel (11), fet (10), fil (10), fair (9), mel (8), fælt (7), sel (4), fe (3), feet (2), fell (2), føl (1), bel (1), hæl (<1), fal (<1), fol (<1), gjel (<1), ful (<1), kjel (<1), pel (<1), hjel (<1), skjel (<1), fes (<1), sæl (<1), fjel (<1), mæl (<1), fea (<1), pæl (<1), kjæl (<1), feal (<1)",3,3,1,FALSE,FALSE,TRUE,FALSE,,,,,,FALSE
falskhet,falsehood,noun,low,3.717801304,late,9.857142857,low,400,0.571428571,few,1,low,0,,8,8,2,TRUE,FALSE,TRUE,FALSE,masculine,FALSE,TRUE,,,FALSE
fantastisk,fantastic,adjective,low,3.629246293,medium,5.769230769,high,76389,109.1271429,few,1,medium,21307,fantastiske (30),10,10,3,TRUE,FALSE,TRUE,FALSE,,,,,,FALSE
farlig,dangerous,adjective,low,3.706028291,early,2.923076923,high,54261,77.51571429,few,3,medium,13103,"farlige (18), varlig (<1), førlig (<1)",6,4,2,TRUE,FALSE,TRUE,FALSE,,,,,,FALSE
fart,speed,noun,medium,5.327308373,medium,4.266666667,medium,31390,44.84285714,some,16,high,306118,"fort (125), hardt (74), fall (55), fart (44), art (34), kart (31), van (23), vart (18), fatt (13), face (6), bart (3), fang (1), fann (1), fas (1), fald (<1), furt (<1), tart (<1), fert (<1), fakk (<1)",4,3,1,FALSE,FALSE,TRUE,FALSE,masculine,FALSE,TRUE,,,FALSE
feber,,noun,medium,5.66,,,medium,7450,10.64285714,few,2,medium,5427,"fiber (6), weber (1)",5,5,2,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,,,FALSE
ferdig,finished/accomplished/ready,adjective,low,3.849645852,early,2.923076923,high,87933,125.6185714,some,4,medium,12527,"ferdige (17), færing (<1), ferde (<1)",6,4,2,FALSE,FALSE,TRUE,FALSE,,,,,,FALSE
fin,pretty/fine,adjective,medium,4.567596134,early,3.142857143,high,240978,344.2542857,many,21,high,1965513,"sin (969), min (735), din (444), ditt (179), dine (156), fint (142), finn (101), vin (31), fan (21), fil (10), fik (3), lin (2), tin (1), fis (1), pin (1), hin (1), rin (<1), faun (<1), fon (<1), fir (<1), fonn (<1), hvin (<1), firt (<1), føn (<1), phon (<1)",3,3,1,FALSE,FALSE,TRUE,FALSE,,,,,,FALSE
fjern,distant,adjective,medium,4.58172524,medium,7.545454545,high,34717,49.59571429,some,4,medium,11055,"jern (7), fjær (5), fjernt (3)",5,4,1,FALSE,FALSE,TRUE,TRUE,,,,,,FALSE
flagrende,fluttering/flapping,adjective,medium,5.211418644,late,9.636363636,low,404,0.577142857,few,3,low,6,"flagrete (<1), flaggende (<1)",9,8,3,TRUE,FALSE,TRUE,TRUE,,,,,,FALSE
flaks,luck,noun,low,3.633467639,medium,6.076923077,medium,7003,10.00428571,some,12,medium,95734,"slags (108), laks (18), faks (7), flass (<1), flakk (<1), flakset (<1), flaksa (<1), fleks (<1), fluks (<1), floks (<1), flakt (<1)",5,5,1,FALSE,FALSE,TRUE,TRUE,masculine,FALSE,TRUE,,,FALSE
flau,,adjective,medium,5.08,,,medium,10187,14.55285714,some,13,medium,68217,"fly (68), fløy (10), flaut (7), flo (7), flå (2), flu (<1), flot (<1), flø (<1), frau (<1), lauv (<1), fli (<1), flaug (<1), flaum (<1), flautt (<1)",4,3,1,FALSE,FALSE,TRUE,TRUE,,,,,,FALSE
flink,good/clever/skilled,adjective,medium,4.503178633,early,3,high,49307,70.43857143,some,6,medium,35736,"link (43), blink (6), fink (<1), klink (<1), flikk (<1), flinkt (<1)",5,5,1,FALSE,FALSE,TRUE,TRUE,,,,,,FALSE
flott,nice/great/good,adjective,low,4.062424695,medium,5.533333333,high,111247,158.9242857,some,18,high,411998,"fått (492), slått (55), blått (9), flatt (6), flokk (5), flom (3), slott (3), flytt (3), plot (2), flopp (1), plott (<1), flådd (<1), blott (<1), fjott (<1), lott (<1), fla (<1), floss (<1), fløtt (<1), flett (<1), lått (<1), flottet (<1), flotta (<1), fløytt (<1)",5,4,1,FALSE,FALSE,TRUE,TRUE,,,,,,FALSE
folk,,noun,medium,5.93,,,high,384522,549.3171429,some,8,medium,38197,"folket (45), folka (7), fokk (<1), forsk (<1), fork (<1), dolk (<1), holk (<1), avfolk (<1)",4,4,1,,,TRUE,FALSE,neutrum,FALSE,TRUE,,,FALSE
forarget,indignant/annoyed,adjective,low,4.194261624,late,9.538461538,low,305,0.435714286,some,5,low,183,"forarge (<1), forarger (<1), forarges (<1), forarmet (<1), forargete (<1)",8,8,3,TRUE,FALSE,TRUE,FALSE,,,,,,FALSE
forbannet,angry/raged,adjective,medium,5.136862011,medium,7.333333333,low,1580,2.257142857,some,6,medium,19859,"forbundet (26), forbanner (<1), forbanne (<1), forbandt (<1), forbandet (<1), forbannes (<1), forbannete (<1), forbant (<1)",9,8,3,TRUE,FALSE,TRUE,FALSE,,,,,,FALSE
forferdelig,dreadful,adjective,low,3.759960804,medium,7.357142857,medium,16578,23.68285714,few,1,medium,2988,forferdelige (4),11,10,4,TRUE,FALSE,TRUE,FALSE,,,,,,FALSE
forferdet,appalled/outraged,adjective,medium,4.897852513,late,9.533333333,low,519,0.741428571,some,6,low,133,"forherdet (<1), forferde (<1), forferdes (<1), forferder (<1), forferdiget (<1), forferdete (<1)",9,9,3,TRUE,FALSE,TRUE,FALSE,,,,,,FALSE
forgjeves,in vain,adjective,low,2.897708854,late,9.214285714,medium,2703,3.861428571,few,0,low,0,,9,8,3,FALSE,FALSE,TRUE,FALSE,,,,,,FALSE
forgrunnen,the foreground,noun,low,4.083056151,late,11.66666667,low,1153,1.647142857,few,2,low,8,"forgrunner (<1), forgrunnene (<1)",10,9,3,FALSE,TRUE,TRUE,FALSE,masculine,FALSE,FALSE,,,FALSE
forlatelse,forgiveness/pardon/remission,noun,low,2.843489589,late,8.666666667,low,605,0.864285714,few,1,low,3,forlatelsen (<1),10,9,4,TRUE,TRUE,TRUE,FALSE,masculine,FALSE,TRUE,,,FALSE
fornøyd,happy/content,adjective,medium,5.069810937,medium,5.538461538,medium,28730,41.04285714,some,5,medium,12683,"fornøyde (16), fortøyd (<1), fordøyd (<1), fornøy (<1), fornøye (<1)",7,5,2,FALSE,FALSE,TRUE,FALSE,,,,,,FALSE
forræderi,betrayal/treason,noun,low,3.315134901,late,11.33333333,low,698,0.997142857,few,2,low,107,forræderiet (<1),9,8,4,TRUE,FALSE,TRUE,FALSE,neutrum,FALSE,TRUE,,,FALSE
forsiktig,careful,adjective,low,4.213559217,medium,3.866666667,medium,32763,46.80428571,few,1,medium,4035,forsiktige (5),9,7,3,FALSE,FALSE,TRUE,FALSE,,,,,,FALSE
forskjellig,different,adjective,low,3.948550603,medium,5,high,167988,239.9828571,few,3,medium,158783,"forskjellige (173), forskjell (51), forsettlig (1)",11,6,3,TRUE,FALSE,TRUE,FALSE,,,,,,FALSE
forskrekkelse,fright/horror,noun,medium,5.003593617,medium,7.142857143,low,618,0.882857143,few,3,low,63,"forskrekkelsen (<1), forskrekkelige (<1), forskrekkelser (<1)",13,11,4,TRUE,FALSE,TRUE,FALSE,masculine,FALSE,TRUE,,,FALSE
forskrekket,frightened,adjective,medium,5.269810937,medium,5.692307692,low,907,1.295714286,some,4,low,58,"forskrekker (<1), forskrekke (<1), forskrekkes (<1), forskrekkete (<1)",11,9,3,TRUE,FALSE,TRUE,FALSE,,,,,,FALSE
forskremt,scared,adjective,low,3.9293253,late,10,low,275,0.392857143,few,1,low,109,forskremte (<1),9,8,2,TRUE,FALSE,TRUE,FALSE,,,,,,FALSE
forståelig,understandable,adjective,low,3.027421232,medium,6.923076923,medium,8302,11.86,few,2,medium,4619,"uforståelig (5), forståelige (1)",10,8,4,TRUE,FALSE,TRUE,FALSE,,,,,,FALSE
fort,fast,adjective,medium,5.106874702,medium,4,high,94173,134.5328571,some,12,high,415321,"gjort (342), bort (169), fart (44), sort (27), port (6), fortet (1), lort (<1), forta (<1), furt (<1), fert (<1), fôrt (<1)",4,3,1,FALSE,FALSE,TRUE,FALSE,,,,,,FALSE
fortvilelse,despair,noun,medium,4.57033692,late,8.307692308,medium,3647,5.21,few,1,low,558,fortvilelsen (<1),11,10,4,TRUE,FALSE,TRUE,FALSE,masculine,FALSE,TRUE,,,FALSE
forventning,expectation,noun,low,3.235585976,late,8.692307692,medium,31549,45.07,few,0,low,0,,11,10,3,TRUE,FALSE,TRUE,FALSE,masculine,FALSE,TRUE,,,FALSE
foto,photo,noun,medium,6.042297245,medium,4.9,high,106756,152.5085714,some,5,medium,11269,"fot (15), fotoet (<1), koto (<1), fota (<1), fotoa (<1)",4,4,2,FALSE,FALSE,TRUE,FALSE,neutrum,FALSE,TRUE,,,FALSE
fraværende,absent,adjective,low,4.154065225,late,10,medium,5411,7.73,few,1,low,76,fraværene (<1),10,9,4,TRUE,TRUE,TRUE,TRUE,,,,,,FALSE
fred,peace,noun,low,4.034751927,medium,7.5,medium,33247,47.49571429,some,7,medium,37635,"red (42), fryd (7), vred (2), fres (1), fjed (<1), freg (<1), fråd (<1)",4,4,1,FALSE,FALSE,TRUE,TRUE,masculine,FALSE,TRUE,,,FALSE
frekk,,adjective,low,4.3,,,medium,8976,12.82285714,some,9,high,247328,"frem (302), trekk (30), fekk (9), frekt (3), brekk (3), flekk (2), frakk (<1), rekk (<1), frett (<1)",5,4,1,FALSE,FALSE,TRUE,TRUE,,,,,,FALSE
fremtidig,,adjective,low,2.38,,,medium,18565,26.52142857,few,2,medium,15394,"fremtidige (16), framtidig (5)",9,8,3,TRUE,FALSE,TRUE,TRUE,,,,,,FALSE
frisk,,adjective,low,4.04,,,high,47518,67.88285714,some,10,medium,77286,"fisk (74), frist (16), friskt (10), risk (7), frosk (1), grisk (<1), arisk (<1), brisk (<1), irisk (<1)",5,5,1,FALSE,FALSE,TRUE,TRUE,,,,,,FALSE
frokostblanding,breakfast cereal,noun,medium,6.414768448,late,7.833333333,low,685,0.978571429,few,1,low,5,frokostblandinga (<1),15,13,4,FALSE,TRUE,TRUE,TRUE,masculine,FALSE,TRUE,,,FALSE
frukt,fruit,noun,medium,6.561846573,early,3.090909091,medium,22241,31.77285714,some,7,medium,155102,"brukt (176), frykt (26), flukt (9), frakt (6), frekt (3), frukta (<1)",5,5,1,FALSE,FALSE,TRUE,TRUE,masculine,FALSE,TRUE,,,FALSE
frustrert,frustrated,adjective,low,4.498662742,late,11.71428571,medium,6763,9.661428571,few,2,medium,3454,"frustrerte (4), frustrer (<1)",9,8,2,TRUE,FALSE,TRUE,TRUE,,,,,,FALSE
frykt,fear,noun,low,3.91982075,late,7.846153846,medium,29835,42.62142857,some,6,medium,47411,"trygt (26), frukt (25), frakt (6), trykt (5), frekt (3), flykt (<1), rykt (<1)",5,5,1,FALSE,FALSE,TRUE,TRUE,masculine,FALSE,TRUE,,,FALSE
full,full/drunk,adjective,medium,5.969588514,medium,5.307692308,high,211566,302.2371429,many,22,high,283012,"fullt (114), fall (55), gull (38), følg (32), hull (30), null (25), tull (21), fugl (21), funn (17), kull (17), fyll (9), ull (5), føll (2), rull (2), fund (2), fell (2), føl (1), futt (1), pull (1), fold (<1), fald (<1), dull (<1), ful (<1), muld (<1), furt (<1), lull (<1), foll (<1), mull (<1), sull (<1)",4,3,1,FALSE,FALSE,TRUE,FALSE,,,,,,FALSE
fullstendig,complete,adjective,low,3.48780493,late,9.357142857,high,41819,59.74142857,few,1,medium,2115,fullstendige (3),11,9,3,FALSE,FALSE,TRUE,FALSE,,,,,,FALSE
fusk,cheat/fraud,noun,low,4.374235383,medium,7.357142857,low,1284,1.834285714,some,13,medium,99687,"fisk (74), husk (61), busk (2), rusk (1), kusk (<1), dusk (<1), fusket (<1), tusk (<1), lusk (<1), fjusk (<1), sjusk (<1), nusk (<1)",4,4,1,FALSE,FALSE,TRUE,FALSE,neutrum,FALSE,TRUE,,,FALSE
gående,walking,adjective,medium,5.632159753,medium,6.785714286,medium,6068,8.668571429,many,19,medium,3138,"gårdene (3), gåen (<1), gåtene (<1), gåent (<1), åene (<1), g-ene (<1), sående (<1), ående (<1), ljåene (<1), råene (<1), k-ene (<1), håene (<1), å-ene (<1), gåne (<1), båene (<1), såene (<1), nående (<1)",6,5,3,TRUE,FALSE,FALSE,FALSE,,,,,,FALSE
gammel,old,adjective,medium,5.711539491,medium,4,high,342029,488.6128571,some,5,medium,18965,"gammelt (22), gammal (2), gammen (1), gamme (<1), gammer (<1)",6,5,2,FALSE,FALSE,FALSE,FALSE,,,,,,FALSE
gammeldags,old-fashioned,adjective,low,4.136862011,medium,7.333333333,medium,6803,9.718571429,few,2,low,1779,"gammeldagse (2), gammeldans (<1)",10,9,3,FALSE,TRUE,FALSE,FALSE,,,,,,FALSE
garn,,noun,high,6.64,,,medium,7268,10.38285714,some,12,high,410422,"barn (403), ga (115), gav (29), gal (15), gas (8), gard (5), garnet (3), gap (3), gan (1), garna (<1)",4,3,1,FALSE,FALSE,FALSE,FALSE,neutrum,FALSE,TRUE,,,FALSE
gele,jelly,noun,medium,6.439314393,early,3.230769231,low,634,0.905714286,no info,,,,no info,4,4,2,FALSE,FALSE,TRUE,FALSE,masculine,FALSE,TRUE,,,FALSE
gin,gin,noun,medium,5.651280763,late,14.35714286,low,1743,2.49,some,12,high,1353132,"inn (1305), in (434), finn (101), linn (22), vind (21), bind (12), sinn (10), vinn (9), skinn (6), lind (5), kinn (2), tinn (1), minn (<1), tind (<1), pinn (<1), rinn (<1)",3,3,1,FALSE,FALSE,FALSE,FALSE,masculine,FALSE,TRUE,,,FALSE
gips,,noun,medium,6.12,,,low,1652,2.36,some,8,high,276845,"tips (388), vips (5), rips (<1), nips (<1), jippo (<1), giss (<1), japs (<1)",4,4,1,FALSE,FALSE,FALSE,FALSE,masculine,FALSE,TRUE,,,FALSE
gjær,,noun,medium,6.47,,,medium,4451,6.358571429,many,24,high,15556411,"er (17437), her (1611), der (1146), gjør (680), gir (493), hver (373), hvert (205), vær (86), nær (76), jord (31), verd (11), lær (11), hær (11), bær (8), skjær (8), jern (7), fjær (5), sær (4), kjær (3), tær (2), jer (1), jar (1), ær (1), pair (<1), jur (<1), gjord (<1), merd (<1), kjer (<1), rær (<1), jur. (<1), gjerda (<1), gjært (<1), tjær (<1)",4,3,1,FALSE,FALSE,FALSE,FALSE,masculine,FALSE,TRUE,,,FALSE
gjeld,debt,noun,low,4.12513842,late,10.53846154,medium,21625,30.89285714,many,29,high,1575405,"selv (1206), vel (566), hjem (170), hjelp (155), meld (22), fjell (21), hell (20), gjeng (20), vell (14), gjett (7), tell (7), hjelm (5), held (4), gjekk (4), selg (4), jet (3), skjell (2), fell (2), yen (1), ell (1), gjelda (1), jekk (1), gjess (1), lell (<1), eld (<1), gjem (<1), gjel (<1), pell (<1), tjeld (<1), hjel (<1), gild (<1), gjeldt (<1), hjeml (<1), gjeldet (<1), gjelt (<1), gyll (<1)",5,3,1,FALSE,FALSE,FALSE,FALSE,masculine,FALSE,TRUE,,,FALSE
glad,happy ,adjective,medium,5.947308827,medium,4.181818182,high,93603,133.7185714,some,14,high,385637,"la (341), ga (115), bla (28), glade (27), blad (21), gli (9), ila (3), glo (<1), glas (<1), glid (<1), gle (<1), gra (<1), glei (<1), glan (<1), gleid (<1), glø (<1), glar (<1)",4,3,1,FALSE,FALSE,FALSE,TRUE,,,,,,FALSE
god,good,adjective,low,3.680992189,early,3.571428571,high,1920300,2743.285714,many,20,high,2254305,"to (1358), jo (881), gå (532), ga (115), lo (53), ho (52), gøy (50), bo (47), do (47), ro (35), gro (19), mo (11), co. (7), zoo (3), gol (2), glo (<1), gon (<1), gout (<1)",3,2,1,FALSE,FALSE,FALSE,FALSE,,,,,,FALSE
godteri,sweets/candy,noun,medium,6.438286861,early,3.583333333,medium,4831,6.901428571,few,3,low,563,"godter (<1), godteriet (<1)",7,6,3,TRUE,FALSE,FALSE,FALSE,masculine,FALSE,TRUE,,,FALSE
godvenner,good friends,noun,low,4.472775491,medium,5.333333333,low,55,0.078571429,few,1,medium,3408,godkjenner (4),9,7,3,FALSE,TRUE,FALSE,FALSE,masculine,TRUE,FALSE,,,FALSE
gøy,,adjective,medium,4.53,,,high,34036,48.62285714,some,17,high,997033,"god (625), gå (532), høy (133), ga (115), øy (8), tøy (3), løy (2), bøy (1), røy (<1), døy (<1), møy (<1), føy (<1), nøy (<1), køy (<1), gout (<1), jøy (<1)",3,2,1,FALSE,FALSE,FALSE,FALSE,,,,,,FALSE
gras,grass,noun,medium,6.578399675,medium,4.714285714,low,1560,2.228571429,many,19,medium,161050,"grad (167), gran (18), gas (8), grace (6), grus (6), grav (6), gris (5), ras (3), dras (2), graf (1), gral (1), grease (1), graset (<1), glas (<1), gra (<1), tras (<1), bras (<1), grat (<1), gres (<1), kras (<1)",4,4,1,FALSE,FALSE,FALSE,TRUE,neutrum,FALSE,TRUE,,,FALSE
grei,nice,adjective,low,3.312047568,early,3.384615385,high,127323,181.89,some,17,medium,146108,"greit (137), gro (19), grå (18), greid (7), gry (6), rei (5), gru (2), greitt (2), greip (1), reid (1), brei (1), grein (1), gre (<1), greidd (<1), gra (<1), drei (<1), vrei (<1), glei (<1), vreid (<1), gnei (<1), grø (<1), gleid (<1)",4,3,1,FALSE,FALSE,FALSE,TRUE,,,,,,FALSE
gress,grass,noun,medium,6.405751651,early,2.928571429,medium,10257,14.65285714,some,16,medium,52011,"press (49), grace (6), gresset (6), dress (4), grøss (2), gray (2), gross (1), grell (<1), grend (<1), grepp (<1), gredd (<1), tress (<1), gres (<1), grens (<1), grem (<1), gess (<1)",5,4,1,FALSE,FALSE,FALSE,TRUE,neutrum,FALSE,TRUE,,,FALSE
grisk,greedy,adjective,low,4.115100158,medium,7.142857143,low,876,1.251428571,some,9,medium,30894,"frisk (36), risk (7), arisk (<1), brisk (<1), griskt (<1), irisk (<1), ugrisk (<1), grisn (<1), grisl (<1)",5,5,1,FALSE,FALSE,FALSE,TRUE,,,,,,FALSE
grønn,green,adjective,medium,6.481880882,early,3.071428571,high,43340,61.91428571,some,12,high,235167,"grunn (305), grønt (17), run (4), brønn (2), grøss (2), grann (1), grøn (<1), grind (<1), grend (<1), drønn (<1), grøpp (<1)",5,4,1,FALSE,FALSE,FALSE,TRUE,,,,,,FALSE
grøt,porrige,noun,high,6.817601365,early,2.615384615,medium,2798,3.997142857,some,12,medium,115891,"greit (137), brøt (15), gråt (8), greitt (2), grøn (<1), graut (<1), grut (<1), gret (<1), grat (<1), grø (<1), grød (<1), røt (<1), grør (<1)",4,4,1,FALSE,FALSE,FALSE,TRUE,masculine,FALSE,TRUE,,,FALSE
gul,yellow,adjective,high,6.755985882,early,2.666666667,medium,30965,44.23571429,many,21,high,269140,"jul (119), gud (114), gull (38), gult (22), fugl (21), kul (16), gal (15), skjul (14), hjul (9), ul (2), pool (2), gol (2), gut (1), hul (1), bul (<1), sul (<1), pul (<1), mul (<1), ful (<1), joule (<1), gula (<1), geil (<1), gaul (<1), gout (<1)",3,3,1,FALSE,FALSE,FALSE,FALSE,,,,,,FALSE
